,scale,scale_ratio,scale_ratio_log2,rate_overlap_wt,med_exp,med_exp_overlap_wt,med_model,med_ratio,lifespan_ratio_log2,shape_med,shape_med_overlap_wt,shape_exp,shape_eta,inverse_eta,shape_ratio_log2
mtlD,7.571178434067742,0.5521451600245824,-0.8568804907163264,1.0,116.6388648611111,1.0,115.96214069134982,1.6953529340840614,0.768798281554271,15.359178114428623,1.0,15.405642051213013,14.671566431692474,3395898.464603194,1.6184661317768694
ssuA,11.031047686001216,0.8044638813978642,-0.31390044621699503,0.0,112.92861430555556,1.0,113.2,1.654970760233918,0.7221607854253271,10.274860723360034,1.0,10.237342591571416,9.88271703739439,28259.328862594237,1.0407061741629793
yeeW,17.129961195182183,1.249240821319167,0.3210516180450101,0.0,89.3465901388889,1.0,91.5447636622282,1.3383737377518743,0.3842342729389669,5.343796865604791,0.0,5.21580808741223,5.105845437908171,236.57817486085418,0.09942942342800576
rarD%202,5.777855465676896,0.4213630623655875,-1.2468642450835201,1.0,109.35282333333333,1.0,109.0,1.593567251461988,0.6757401663208127,18.916065594921143,1.0,18.92619571101062,18.763381947841374,203239340.8195116,1.9191241498619107
cstA,24.741116561896895,1.8043013887754817,0.8514403451201493,-1.0,79.69762361111111,1.0,79.72275231397022,1.1655373145317283,0.2193583094534388,3.2187410853512395,0.0,3.221262201797764,3.201969713004939,34.02004729121757,-0.6304451522122444
yigL,10.704045910697584,0.7806165438762809,-0.35731405625173945,0.0,104.59755319444443,1.0,105.4,1.54093567251462,0.6115988007688125,9.875624189357271,1.0,9.771777332336553,9.677669026802098,23020.01371381218,0.9811206930030563
fsr,9.945324921013047,0.725285114837657,-0.463379854376848,1.0,107.95182958333334,1.0,108.4,1.5847953216374269,0.6571373917068952,10.910120776073002,1.0,10.854530187872152,10.078307818064932,34364.4801925496,1.1276763808448216
yafX,10.516669206947686,0.7669516777028283,-0.38279241224995775,0.0,75.29755944444446,1.0,76.42723155663646,1.117357186500533,0.13742470705764445,7.272677459369386,1.0,7.159829596494317,6.151937548709317,676.0850264801443,0.5428828593238577
yafV,21.516533783790173,1.56914146096043,0.6499754197543832,-1.0,113.48501486111111,1.0,111.16498526838339,1.625219082871102,0.7292515064309004,5.166917000708291,0.0,5.27431676502685,5.03383382931715,220.04050712770703,0.05065878975119987
yigZ,7.6345152508133225,0.5567641393713215,-0.8448618032719363,1.0,128.3121213888889,1.0,128.9,1.884502923976608,0.9064071625074525,16.914939161134015,1.0,16.80684590619156,16.574105229208076,22762342.561231233,1.7590458367476893
